LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-72.9163359,41.7838018,36,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,a68e92a6637a46ec
-72.9167133,41.7839893,32,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,1855e03667bb6e12
-72.9137818,41.783917,8,ELLSWORTH PLACE,,AVON,HARTFORD,CT,,,9ae555cd820483bd
-72.9144471,41.7840316,42,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,d9b14d5356f8771f
-72.9188375,41.7840015,454,NEW ROAD,,AVON,HARTFORD,CT,,,7c05370767e6e3da
-72.9156397,41.7842021,1,CAMDEN WAY,,AVON,HARTFORD,CT,,,b1dd682050d9b036
-72.9131243,41.7841497,26,BUCKINGHAM ROAD,,AVON,HARTFORD,CT,,,2dc444007bc4e356
-72.9150143,41.7843568,2,CAMDEN WAY,,AVON,HARTFORD,CT,,,a5e230579b15ce34
-72.9189478,41.7843071,452,NEW ROAD,,AVON,HARTFORD,CT,,,af5b5baa50b05022
-72.9142021,41.7843191,44,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,5e0796f6948b6ff6
-72.915652,41.7845307,3,CAMDEN WAY,,AVON,HARTFORD,CT,,,d5c6cdbbc9742def
-72.9160624,41.7844193,37,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,bb90dacc8cc99e3e
-72.9164952,41.784516,35,ARLINGTON DRIVE,,AVON,HARTFORD,CT,,,3fdc6bc08449c042
-72.9148619,41.7847109,4,CAMDEN WAY,,AVON,HARTFORD,CT,,,dc913b573f1f7243
-72.9157063,41.7848204,5,CAMDEN WAY,,AVON,HARTFORD,CT,,,a299c2145caa80ad
-72.9161797,41.7849214,7,CAMDEN WAY,,AVON,HARTFORD,CT,,,6a54aff620f85853
-72.9138176,41.7845295,22,BUCKINGHAM ROAD,,AVON,HARTFORD,CT,,,48e475c93de95120
-72.9141319,41.784853,20,BUCKINGHAM ROAD,,AVON,HARTFORD,CT,,,34c8ae773504038e
-72.9148354,41.7850664,6,CAMDEN WAY,,AVON,HARTFORD,CT,,,8bc706a0c83a7f8e
-72.916245,41.7852757,9,CAMDEN WAY,,AVON,HARTFORD,CT,,,9b5a83ea4c015dfe
-72.9150685,41.7853333,8,CAMDEN WAY,,AVON,HARTFORD,CT,,,e0e2672d382a5bb7
-72.916221,41.785514,11,CAMDEN WAY,OS,AVON,HARTFORD,CT,,,3bc981b8798f5327
-72.9153836,41.7855158,10,CAMDEN WAY,,AVON,HARTFORD,CT,,,56f587ff33b9e7d1
-72.9158834,41.7855451,12,CAMDEN WAY,,AVON,HARTFORD,CT,,,2f8c80255e8c8262
-72.9147084,41.786918,10,BUCKINGHAM ROAD,AF,AVON,HARTFORD,CT,,,621317dd17ce8407
-72.9184734,41.7830897,482,NEW ROAD,,AVON,HARTFORD,CT,,,4ef04b1631d06206
-72.91347,41.7843303,24,BUCKINGHAM ROAD,,AVON,HARTFORD,CT,,,09625348f45bcfe5
-72.824687,41.807118,75,EAST MAIN STREET,,AVON,HARTFORD,CT,,,e9f09052e283f587
-72.8239133,41.8067476,85,EAST MAIN STREET,,AVON,HARTFORD,CT,,,6014eb81cbdc6541
-72.8257529,41.8065216,51,EAST MAIN STREET,,AVON,HARTFORD,CT,,,8a96d08f2d479ec6
-72.840959,41.8131144,3,CHERRY TREE LANE,20,AVON,HARTFORD,CT,,,a8d9505cfcb1958e
-72.8414157,41.8131535,8,BITTERSWEET LANE,8,AVON,HARTFORD,CT,,,8623afad73e7420f
-72.840381,41.8131998,4,CHERRY TREE LANE,23,AVON,HARTFORD,CT,,,b021521d8931c039
-72.8420443,41.8132257,7,BITTERSWEET LANE,4,AVON,HARTFORD,CT,,,56334edf79dd3098
-72.841047,41.8133684,7,CHERRY TREE LANE,18,AVON,HARTFORD,CT,,,5e75f7e69b464b8b
-72.8404847,41.8134086,6,CHERRY TREE LANE,24,AVON,HARTFORD,CT,,,60e9217a6473a09b
-72.8418061,41.8134398,1,LARKSPUR LANE,9,AVON,HARTFORD,CT,,,572b500045e546d0
-72.8405222,41.8135009,8,CHERRY TREE LANE,25,AVON,HARTFORD,CT,,,99ce501dddecc434
-72.8346183,41.7939827,2,NORTH POINT LANDING,UN13,AVON,HARTFORD,CT,,,fd0d57f69ec125f1
-72.8349256,41.7940216,3,NORTH POINT LANDING,UN14,AVON,HARTFORD,CT,,,fc1dfd8c8d2a6a7f
-72.8352975,41.7908996,1,SCONSETT BLUFF,UNT1,AVON,HARTFORD,CT,,,893c863da801397c
-72.8353087,41.7911706,2,SCONSETT BLUFF,UNT2,AVON,HARTFORD,CT,,,af1d4f5686471ae7
-72.8351242,41.7918191,1,WHALERS WALK,UNT3,AVON,HARTFORD,CT,,,051bb4a0645ce15b
-72.8347393,41.7918517,2,WHALERS WALK,UNT4,AVON,HARTFORD,CT,,,a7016a120333d466
-72.8348036,41.7920938,3,WHALERS WALK,UNT5,AVON,HARTFORD,CT,,,6e26070e941fbd72
-72.8349429,41.7923075,4,WHALERS WALK,UNT6,AVON,HARTFORD,CT,,,47d685b466d778d3
-72.8348102,41.7925416,1,WILLS WALK,UNT7,AVON,HARTFORD,CT,,,bc5d5f7ce16b50ca
-72.8347036,41.7928054,2,WILLS WALK,UNT8,AVON,HARTFORD,CT,,,990b4d1c1ecb76a8
-72.8397441,41.8135247,24,CHERRY TREE LANE,39,AVON,HARTFORD,CT,,,4f2148cdeb3b7fe5
-72.8398567,41.8135718,22,CHERRY TREE LANE,38,AVON,HARTFORD,CT,,,c0e3a96bf38df37b
-72.8406292,41.8137126,10,CHERRY TREE LANE,26,AVON,HARTFORD,CT,,,20f74cf17532c513
-72.8413382,41.8137403,2,LARKSPUR LANE,16,AVON,HARTFORD,CT,,,75ca54e441b8725a
-72.8399763,41.8137718,20,CHERRY TREE LANE,37,AVON,HARTFORD,CT,,,7bcc7d122e5f89fd
-72.840663,41.8138052,12,CHERRY TREE LANE,27,AVON,HARTFORD,CT,,,c4c3b396cd909db4
-72.8364128,41.7935404,239,OLD FARMS ROAD,16C,AVON,HARTFORD,CT,,,a8b3f834b4881854
-72.8380038,41.7935819,239,OLD FARMS ROAD,15A,AVON,HARTFORD,CT,,,d3e5669a774bbf40
-72.8364589,41.7935851,239,OLD FARMS ROAD,16B,AVON,HARTFORD,CT,,,b6a9ae575d07ce44
-72.8398865,41.8142324,17,CHERRY TREE LANE,35,AVON,HARTFORD,CT,,,94cb4b8037c63216
-72.8413464,41.8142576,5,WILD FLOWER TERRACE,30,AVON,HARTFORD,CT,,,bbbb26419655693a
-72.8400056,41.8142672,15,CHERRY TREE LANE,34,AVON,HARTFORD,CT,,,af97922bcabbe647
-72.8406744,41.8143091,2,WILD FLOWER TERRACE,33,AVON,HARTFORD,CT,,,32cc79d8a2e5b3ec
-72.841366,41.8143485,7,WILD FLOWER TERRACE,31,AVON,HARTFORD,CT,,,e3eb199ee48a8286
-72.840695,41.8144045,4,WILD FLOWER TERRACE,32,AVON,HARTFORD,CT,,,98b7811c07c6c960
-72.911317,41.802935,32,SHEFFIELD LANE,10B,AVON,HARTFORD,CT,,,0098427014ca5e4b
-72.9123993,41.8025472,84,HUCKLEBERRY HILL RD,LT10,AVON,HARTFORD,CT,,,44fef8543add4f23
-72.8655182,41.7885008,323,COUNTRY CLUB ROAD,,AVON,HARTFORD,CT,,,b1a9355a10012e52
-72.8364054,41.7936024,239,OLD FARMS ROAD,16D,AVON,HARTFORD,CT,,,c704c04dc9f4eb89
-72.8379819,41.7936206,239,OLD FARMS ROAD,15B,AVON,HARTFORD,CT,,,e26cdcfb331bc335
-72.8364158,41.7936572,239,OLD FARMS ROAD,16E,AVON,HARTFORD,CT,,,c7f84691fde9717d
-72.8379589,41.7936611,239,OLD FARMS ROAD,15C,AVON,HARTFORD,CT,,,2dffca1030f0c862
-72.8379801,41.7937191,239,OLD FARMS ROAD,14A,AVON,HARTFORD,CT,,,3e94083e200f9149
-72.8364078,41.7937232,239,OLD FARMS ROAD,16F,AVON,HARTFORD,CT,,,d1acafa1732d6ca0
-72.8385963,41.8096923,15,DARLING DRIVE,,AVON,HARTFORD,CT,,,509d5dc04989a901
-72.8655839,41.7840351,503,WEST AVON ROAD,,AVON,HARTFORD,CT,,,6c93101550ce1522
-72.8658457,41.784831,491,WEST AVON ROAD,,AVON,HARTFORD,CT,,,057d96e7a281fe3b
-72.8649831,41.7852873,481,WEST AVON ROAD,,AVON,HARTFORD,CT,,,38c54b7308a6a8d0
-72.8718497,41.7812675,100,HOLLISTER DRIVE,,AVON,HARTFORD,CT,,,26f0bec539c3942c
-72.8527107,41.8004369,22,FRANDEL DRIVE,,AVON,HARTFORD,CT,,,0c975f212e159a5f
-72.8521274,41.8012126,211,ARCH ROAD,,AVON,HARTFORD,CT,,,5f9f366529ad6537
-72.8530108,41.8012611,219,ARCH ROAD,,AVON,HARTFORD,CT,,,ed58499c2bccba4e
-72.8522009,41.8015231,205,ARCH ROAD,,AVON,HARTFORD,CT,,,16b908ed3802b36f
-72.8710661,41.7977373,36,INDIAN PIPE TRAIL,,AVON,HARTFORD,CT,,,742c0eae5e32a3a6
-72.9139947,41.7993721,129,HUCKLEBERRY HILL RD,LOT5,AVON,HARTFORD,CT,,,4c6c443916198037
-72.8606805,41.7708914,4,SUNRISE DRIVE,,AVON,HARTFORD,CT,,,a880fabc28f0bb23
-72.8830222,41.8141295,10,LOVELY STREET,,AVON,HARTFORD,CT,,,9f41aed2366cc9ef
-72.9106951,41.7839796,7,CHELSEA PLACE,46,AVON,HARTFORD,CT,,,8e04e525b55dfae6
-72.9111762,41.7840016,3,CAVENDISH PLACE,27,AVON,HARTFORD,CT,,,b962a16018f737f3
-72.9118154,41.7840557,20,CAVENDISH PLACE,,AVON,HARTFORD,CT,,,37fb827ab565e60f
-72.837959,41.7937592,239,OLD FARMS ROAD,14B,AVON,HARTFORD,CT,,,69d57bfebe5ab924
-72.8379368,41.7937983,239,OLD FARMS ROAD,14C,AVON,HARTFORD,CT,,,9f391eba98d4fb74
-72.8377141,41.7938451,239,OLD FARMS ROAD,13A,AVON,HARTFORD,CT,,,8840ed52396ce2e4
-72.8376667,41.7938726,239,OLD FARMS ROAD,13B,AVON,HARTFORD,CT,,,7340651e7447c02f
-72.8375465,41.7938932,239,OLD FARMS ROAD,12A,AVON,HARTFORD,CT,,,65be3ace9dcfbeb7
-72.8376231,41.7938979,239,OLD FARMS ROAD,13C,AVON,HARTFORD,CT,,,52d2331b75c32a78
-72.8374997,41.7939198,239,OLD FARMS ROAD,12B,AVON,HARTFORD,CT,,,637ce897208b59c2
